47.39942185	44.98159449
109.8788575	88.29614693
175.5635841	121.5055434
244.8527414	147.8250181
310.9487809	167.3485719
381.3417647	183.9630235
460.2463734	198.9188871
566.1178923	214.6944962
663.7245734	226.1609913
759.711192	235.373035
838.0643094	241.7386524
922.3579369	247.6740782
1005.477649	252.7750653
1082.621595	256.9597172
1144.656148	260.0000966
